date,1. open,2. high,3. low,4. close,5. volume
2019-04-01,40.37,40.37,40.04,40.04,1026.0
2019-03-29,39.63,40.32,39.56,39.56,6203.0
2019-03-28,39.54,39.88,39.04,39.7,6766.0
2019-03-27,39.57,40.067,39.15,39.75,7280.0
2019-03-26,39.01,40.67,39.01,39.83,16260.0
2019-03-25,38.9,39.31,38.716,38.87,6826.0
2019-03-22,39.83,40.299,38.575,38.79,10766.0
2019-03-21,40.0,41.003,39.97,40.11,6363.0
2019-03-20,41.34,41.34,39.96,39.96,6019.0
2019-03-19,39.21,40.28,39.2027,40.28,11199.0
2019-03-18,42.87,42.87,38.75,38.84,17487.0
2019-03-15,44.18,44.18,42.9405,43.02,28185.0
2019-03-14,43.75,44.42,43.75,44.31,8103.0
2019-03-13,44.3,44.3,43.427,44.27,4324.0
2019-03-12,42.94,44.5,42.94,44.31,8538.0
2019-03-11,44.2,44.205,43.17,43.17,4330.0
2019-03-08,44.25,45.14,44.24,44.3,2994.0
2019-03-07,44.52,44.52,44.21,44.26,3421.0
2019-03-06,45.56,45.575,44.48,44.96,8347.0
2019-03-05,44.38,45.58,44.38,45.43,4660.0
2019-03-04,41.65,44.46,41.42,44.46,12181.0
2019-03-01,42.99,42.99,41.6,41.94,5969.0
2019-02-28,43.01,43.01,42.53,42.53,3176.0
2019-02-27,42.62,43.0,42.01,43.0,2650.0
2019-02-26,42.73,43.02,41.77,42.4,4507.0
2019-02-25,42.56,42.64,42.54,42.54,3412.0
2019-02-22,42.25,42.9199,42.0,42.7,6296.0
2019-02-21,41.4,42.2,41.028,41.73,8814.0
2019-02-20,41.71,42.29,40.97,41.84,7805.0
2019-02-19,42.34,42.43,41.67,41.68,12542.0
2019-02-15,42.25,42.48,41.417,42.13,5696.0
2019-02-14,41.86,42.24,41.065,42.2,6871.0
2019-02-13,42.5,42.5,41.56,42.28,4561.0
2019-02-12,42.0,42.8,41.41,42.6,4719.0
2019-02-11,42.36,43.21,41.37,41.94,6896.0
2019-02-08,43.03,43.046,42.16,42.16,8207.0
2019-02-07,43.45,43.45,42.85,42.85,3481.0
2019-02-06,42.5,43.43,42.011,43.43,6788.0
2019-02-05,42.84,43.25,42.169,42.73,5950.0
2019-02-04,41.417,43.33,41.393,42.26,8790.0
2019-02-01,42.5,43.08,40.543,41.76,15190.0
2019-01-31,40.65,42.39,40.322,42.39,8073.0
2019-01-30,41.3,41.94,40.368,40.64,10573.0
2019-01-29,40.92,41.48,40.21,41.11,7500.0
2019-01-28,40.1,40.95,39.713,40.95,4620.0
2019-01-25,40.04,41.004,39.99,40.35,3594.0
2019-01-24,39.93,41.094,38.65,39.94,7578.0
2019-01-23,39.14,40.01,38.16,40.01,2651.0
2019-01-22,40.7,40.7,38.69,39.07,14198.0
2019-01-18,40.08,41.17,39.225,40.62,19938.0
2019-01-17,39.32,40.19,38.95,40.11,7679.0
2019-01-16,38.73,39.88,38.6,39.34,11363.0
2019-01-15,39.1,39.266,37.96,38.65,4911.0
2019-01-14,37.7,39.02,37.414,39.02,10216.0
2019-01-11,37.93,38.58,37.295,38.17,8989.0
2019-01-10,37.8,38.274,36.155,38.08,10897.0
2019-01-09,38.45,39.318,37.62,37.99,5643.0
2019-01-08,38.04,39.2,38.04,38.25,9490.0
2019-01-07,36.09,38.05,35.02,38.05,10943.0
2019-01-04,36.52,36.52,35.96,36.0,7569.0
2019-01-03,35.52,36.5,35.52,36.16,8543.0
2019-01-02,34.85,35.82,34.85,35.64,7626.0
2018-12-31,33.59,36.17,33.59,35.23,17279.0
2018-12-28,34.56,34.56,33.33,33.69,14884.0
2018-12-27,35.68,35.97,34.13,34.5,19134.0
2018-12-26,35.67,36.47,35.518,36.08,6996.0
2018-12-24,35.35,36.17,35.25,35.47,6266.0
2018-12-21,35.44,36.015,35.17,35.56,40706.0
2018-12-20,33.84,35.59,33.78,35.41,40208.0
2018-12-19,34.22,34.51,33.42,33.98,42184.0
2018-12-18,34.89,35.265,33.47,34.15,49496.0
2018-12-17,33.89,35.47,33.635,34.72,42974.0
2018-12-14,34.14,35.23,33.91,34.54,18987.0
2018-12-13,33.25,34.63,33.25,34.09,17506.0
2018-12-12,34.11,34.32,32.59,33.17,24673.0
2018-12-11,35.95,36.0,33.12,33.67,22544.0
2018-12-10,40.51,40.51,35.23,35.58,19370.0
2018-12-07,41.35,41.68,40.29,40.47,11404.0
2018-12-06,41.53,41.53,40.31,41.36,14332.0
2018-12-04,42.25,42.975,41.26,41.35,10386.0
2018-12-03,43.19,43.19,41.77,42.4,20569.0
2018-11-30,41.65,42.49,41.32,42.49,19113.0
2018-11-29,41.7,42.78,41.24,41.84,7601.0
2018-11-28,41.63,42.15,41.5,41.86,5164.0
2018-11-27,42.3,43.194,40.97,41.45,6933.0
2018-11-26,43.36,43.36,41.66,42.51,6402.0
2018-11-23,42.51,43.5,42.01,43.22,4546.0
2018-11-21,42.36,42.81,42.04,42.81,1770.0
2018-11-20,42.93,42.93,42.11,42.11,3612.0
2018-11-19,43.6,43.6,42.82,43.37,4876.0
2018-11-16,43.42,43.89,42.93,43.63,7208.0
2018-11-15,44.07,44.605,43.05,43.76,10717.0
2018-11-14,45.14,45.14,44.02,44.36,5462.0
2018-11-13,45.92,45.92,44.53,44.8,6833.0
2018-11-12,45.46,46.86,45.2,46.33,17003.0
2018-11-09,45.68,46.05,45.37,45.48,11279.0
2018-11-08,44.19,45.84,44.185,45.84,8787.0
2018-11-07,44.454,44.47,43.99,44.27,15168.0
2018-11-06,42.42,44.26,42.027,44.06,13434.0
2018-11-05,41.3,43.57,41.063,42.53,25121.0
2018-11-02,39.55,41.4,39.55,41.19,30224.0
2018-11-01,38.92,39.36,38.02,39.3,21869.0
2018-10-31,38.71,39.15,38.0,38.76,7715.0
2018-10-30,38.85,39.41,38.32,38.95,16201.0
2018-10-29,38.5,39.17,38.33,38.72,18254.0
2018-10-26,38.64,39.73,38.0,38.06,21225.0
2018-10-25,38.04,39.15,38.0,38.76,25975.0
2018-10-24,38.29,38.7,37.4,37.83,13783.0
2018-10-23,38.75,38.79,38.21,38.39,27420.0
2018-10-22,39.3,39.56,38.6,39.26,24593.0
2018-10-19,39.46,39.46,38.75,39.19,12087.0
2018-10-18,40.75,41.31,39.2,39.5,20625.0
2018-10-17,41.42,41.42,40.73,40.89,14303.0
2018-10-16,41.59,41.87,41.52,41.53,10136.0
2018-10-15,41.0,41.88,41.0,41.3,8291.0
2018-10-12,41.83,41.87,40.58,41.17,18706.0
2018-10-11,42.26,42.55,41.22,41.81,12478.0
2018-10-10,43.84,44.25,42.06,42.54,27017.0
2018-10-09,44.21,44.25,41.23,43.79,40010.0
2018-10-08,42.98,44.22,42.98,44.2,11460.0
2018-10-05,43.22,43.5,42.81,43.22,16236.0
2018-10-04,42.953,43.32,42.81,42.99,15240.0
2018-10-03,42.15,43.35,42.15,42.84,31310.0
2018-10-02,41.66,42.35,41.6,41.9,12971.0
2018-10-01,42.961,42.961,41.19,41.6,24561.0
2018-09-28,40.0,43.45,40.0,42.55,32161.0
2018-09-27,39.4,39.4,38.25,38.4,16391.0
2018-09-26,39.2,39.95,39.0,39.25,7000.0
2018-09-25,40.8,40.8,39.75,39.75,12999.0
2018-09-24,39.9,41.3,39.9,40.55,16790.0
2018-09-21,39.45,40.55,39.1,40.35,33876.0
2018-09-20,38.25,39.75,38.25,39.5,4871.0
2018-09-19,38.75,39.6,37.9,39.45,8503.0
2018-09-18,37.75,39.2,37.75,38.75,13632.0
2018-09-17,37.65,37.85,37.2,37.3,6100.0
2018-09-14,36.9,37.9,36.9,37.5,9844.0
2018-09-13,37.7,37.7,36.7,36.7,3155.0
2018-09-12,36.8,37.35,36.45,37.35,6238.0
2018-09-11,36.6,37.55,36.6,36.9,3904.0
2018-09-10,37.45,37.5,36.55,36.9,7148.0
2018-09-07,36.7,37.15,36.559,37.15,8194.0
2018-09-06,37.35,37.35,36.5,36.7,6420.0
2018-09-05,37.05,37.45,37.05,37.15,3152.0
2018-09-04,37.7,37.7,36.75,37.2,9994.0
2018-08-31,36.95,37.4,36.65,37.4,6194.0
2018-08-30,37.2,37.55,37.0,37.1,8127.0
2018-08-29,37.7,37.92,37.371,37.5,11270.0
2018-08-28,38.0,38.1,37.4,37.75,6108.0
2018-08-27,38.45,39.1,37.85,37.9,5539.0
2018-08-24,37.9,38.5,37.9,38.15,4062.0
2018-08-23,37.95,38.4,37.7,37.9,6914.0
2018-08-22,37.7,38.3,37.45,37.95,4396.0
2018-08-21,37.75,38.15,37.15,37.7,10006.0
2018-08-20,37.25,37.85,37.075,37.8,7956.0
2018-08-17,37.0,37.9,36.65,37.15,9406.0
2018-08-16,37.4,37.4,37.0,37.3,5322.0
2018-08-15,37.8,37.8,36.9,37.1,5311.0
2018-08-14,38.15,39.3,37.65,37.95,10921.0
2018-08-13,39.2,39.2,37.9,38.5,21297.0
2018-08-10,38.7,39.6,38.3,39.3,6785.0
2018-08-09,37.1,39.0,37.1,38.8,13832.0
2018-08-08,35.6,37.0,35.6,37.0,15167.0
2018-08-07,35.45,35.85,35.3,35.3,6723.0
2018-08-06,35.65,36.25,35.15,35.45,10241.0
2018-08-03,36.75,37.15,35.65,35.7,12681.0
2018-08-02,36.25,37.25,36.25,36.8,13996.0
2018-08-01,37.35,37.35,36.0,36.35,11443.0
2018-07-31,37.8,37.8,37.15,37.25,9607.0
2018-07-30,37.9,38.2,37.55,37.7,8775.0
2018-07-27,38.65,38.65,37.25,37.8,15271.0
2018-07-26,38.385,38.65,38.3,38.55,3846.0
2018-07-25,38.05,38.9,38.0,38.1,8751.0
2018-07-24,38.85,38.95,37.8,38.05,13929.0
2018-07-23,39.2,40.0,38.3,38.6,32487.0
2018-07-20,40.05,40.2,39.0,39.1,18040.0
2018-07-19,39.9,40.45,39.8,40.05,12446.0
2018-07-18,40.1,40.45,39.85,40.0,18795.0
2018-07-17,41.15,41.65,40.15,40.2,32973.0
2018-07-16,41.6,42.5,41.15,41.25,14326.0
2018-07-13,41.45,41.85,41.3,41.65,11599.0
2018-07-12,40.5,41.5,40.5,41.35,19982.0
2018-07-11,40.05,40.65,40.0,40.35,10934.0
2018-07-10,39.75,40.2,39.4,40.1,10272.0
2018-07-09,40.2,40.35,39.5,39.7,13386.0
2018-07-06,42.0,42.15,39.7,40.0,20002.0
2018-07-05,39.05,40.15,38.7,39.9,10792.0
2018-07-03,38.95,39.2,38.95,39.0,3131.0
2018-07-02,37.85,38.65,37.7,38.55,11813.0
2018-06-29,38.35,38.7,37.8,37.95,21135.0
2018-06-28,38.7,39.35,38.05,38.2,17857.0
2018-06-27,39.7,39.8,38.8,38.9,9390.0
2018-06-26,41.15,41.894,39.45,39.75,20134.0
2018-06-25,40.1,42.25,38.95,41.0,52768.0
2018-06-22,38.75,40.9,38.75,40.9,92851.0
2018-06-21,38.05,38.7,37.85,38.7,20815.0
2018-06-20,38.55,38.85,37.8,38.0,26288.0
2018-06-19,38.5,38.7,38.1,38.6,20842.0
2018-06-18,38.5,39.5,38.3,38.55,24257.0
2018-06-15,38.65,39.05,38.65,38.9,22704.0
2018-06-14,38.65,39.2,38.25,38.95,22577.0
2018-06-13,38.0,38.75,38.0,38.6,22042.0
2018-06-12,38.2,38.45,37.8,38.0,37706.0
2018-06-11,38.3,38.575,37.85,38.1,19828.0
2018-06-08,38.3,38.6,38.05,38.25,12293.0
2018-06-07,38.6,38.75,38.15,38.3,15015.0
2018-06-06,38.5,38.6,38.05,38.45,17029.0
2018-06-05,38.4,38.825,38.15,38.35,17035.0
2018-06-04,38.5,38.85,38.1,38.45,60029.0
2018-06-01,39.05,39.1,38.3,38.5,8523.0
2018-05-31,38.75,39.05,38.75,38.8,8271.0
2018-05-30,38.55,39.0,38.4,38.7,16724.0
2018-05-29,39.05,39.6,38.2,38.35,10937.0
2018-05-25,39.45,39.8,39.05,39.45,17973.0
2018-05-24,38.7,39.45,38.25,39.2,13529.0
2018-05-23,38.2,39.05,37.9,38.75,11332.0
2018-05-22,38.45,38.7,37.25,38.1,31836.0
2018-05-21,38.75,39.1,38.35,38.55,11751.0
2018-05-18,38.45,38.65,38.15,38.4,13061.0
2018-05-17,38.0,38.45,37.7,38.2,26766.0
2018-05-16,37.0,38.1,37.0,38.05,46087.0
2018-05-15,36.95,37.125,36.85,36.9,16788.0
2018-05-14,36.95,37.9,36.841,36.95,17661.0
2018-05-11,37.35,37.53,36.5,37.0,27756.0
2018-05-10,37.3,38.5,36.95,37.15,49036.0
2018-05-09,37.3,37.4,36.809,37.05,34668.0
2018-05-08,37.4,37.85,37.1,37.8,14311.0
2018-05-07,37.0,37.85,37.0,37.6,4499.0
2018-05-04,36.3,38.845,36.3,37.5,20189.0
2018-05-03,36.5,36.65,36.1,36.35,9384.0
2018-05-02,36.75,37.25,36.45,36.5,7931.0
2018-05-01,36.2,37.0,35.555,36.75,8135.0
2018-04-30,36.4,37.15,36.05,36.15,15075.0
2018-04-27,36.6,36.85,36.35,36.4,12074.0
2018-04-26,36.25,37.0,36.25,36.55,10669.0
2018-04-25,35.6,36.5,35.55,36.15,10995.0
2018-04-24,36.65,36.65,35.9,36.1,8646.0
2018-04-23,36.6,36.6,35.95,36.35,10673.0
2018-04-20,36.1,36.65,36.1,36.55,14218.0
2018-04-19,36.3,37.35,35.75,35.9,23698.0
2018-04-18,35.75,36.75,35.75,36.25,7315.0
2018-04-17,36.75,36.8,36.35,36.5,11102.0
2018-04-16,36.4,36.9,36.2,36.55,16563.0
2018-04-13,37.3,37.3,35.75,36.05,18719.0
2018-04-12,37.5,37.5,36.6,37.25,3473.0
2018-04-11,36.6,37.35,36.6,37.3,5702.0
2018-04-10,37.3,37.45,36.9,37.2,5462.0
2018-04-09,36.8,37.3,36.8,37.0,10026.0
2018-04-06,37.0,37.25,36.45,36.95,6803.0
2018-04-05,35.05,37.5,35.05,37.5,8315.0
2018-04-04,37.3,37.3,36.95,36.95,7011.0
2018-04-03,36.65,37.65,36.4,37.65,12913.0
2018-04-02,37.05,37.05,36.3,36.4,15174.0
2018-03-29,36.25,37.45,36.25,37.45,9817.0
2018-03-28,35.05,36.25,34.85,36.1,6409.0
2018-03-27,37.05,37.45,36.55,36.8,13227.0
2018-03-26,36.3,37.05,35.85,37.0,9902.0
2018-03-23,36.55,36.85,36.05,36.05,12851.0
2018-03-22,36.4,37.0,36.4,36.4,11536.0
2018-03-21,37.1,37.1,36.7,36.8,14617.0
2018-03-20,37.05,37.2,36.5,37.0,16818.0
2018-03-19,37.3,37.3,36.95,37.0,25586.0
2018-03-16,36.45,37.45,35.7,37.45,81740.0
2018-03-15,36.3,36.6,35.9,36.5,12058.0
2018-03-14,36.1,36.7,35.55,36.3,9478.0
2018-03-13,35.6,36.35,35.3,36.15,12548.0
2018-03-12,37.4,37.4,35.15,35.3,22160.0
2018-03-09,37.4,37.7,36.75,37.3,24321.0
2018-03-08,37.8,37.8,36.85,37.45,5184.0
2018-03-07,36.25,37.1,35.85,36.2,16730.0
2018-03-06,35.7,36.55,35.45,36.4,17985.0
2018-03-05,35.9,36.15,35.35,35.5,20118.0
2018-03-02,35.15,36.2,34.8,35.95,9919.0
2018-03-01,34.5,35.5,34.3,35.3,19351.0
2018-02-28,35.65,35.65,34.5,34.5,22205.0
2018-02-27,35.65,36.2,35.65,35.8,10501.0
2018-02-26,35.1,36.05,35.1,35.65,17099.0
2018-02-23,34.95,35.35,34.71,35.15,13357.0
2018-02-22,34.5,35.0,33.85,34.9,6516.0
2018-02-21,34.0,34.95,33.95,34.25,11439.0
2018-02-20,33.95,34.0,33.4,33.7,11638.0
2018-02-16,33.75,34.25,33.55,34.2,28322.0
2018-02-15,34.5,34.65,33.5,33.75,30421.0
2018-02-14,34.3,34.5,34.25,34.35,8497.0
2018-02-13,34.6,34.75,34.35,34.6,14337.0
2018-02-12,34.85,34.9,34.55,34.7,8645.0
2018-02-09,34.6,34.85,34.1,34.75,15228.0
2018-02-08,35.0,35.05,34.4,34.4,9882.0
2018-02-07,34.85,35.35,34.85,34.9,7655.0
2018-02-06,34.65,35.1,34.2,35.0,22392.0
2018-02-05,36.0,36.0,35.0,35.15,34011.0
2018-02-02,36.55,36.55,36.1,36.25,16548.0
2018-02-01,34.65,37.35,34.65,36.9,60660.0
2018-01-31,35.3,35.3,34.55,34.65,10278.0
2018-01-30,35.15,35.8,34.9,35.1,7324.0
2018-01-29,35.35,35.5,35.2,35.4,7222.0
2018-01-26,35.85,35.85,35.4,35.5,3893.0
2018-01-25,36.4,36.4,35.6,35.9,10048.0
2018-01-24,36.45,36.95,36.3,36.35,9751.0
2018-01-23,35.65,36.45,35.65,36.4,7101.0
2018-01-22,35.75,36.05,35.4,35.7,19170.0
2018-01-19,35.2,35.75,35.2,35.75,9261.0
2018-01-18,35.25,35.5,35.15,35.25,6723.0
2018-01-17,35.2,35.5,35.05,35.5,4190.0
2018-01-16,35.15,36.0,35.15,35.15,9577.0
2018-01-12,35.9,36.6,35.75,36.05,11899.0
2018-01-11,35.0,35.75,34.8,35.75,5692.0
2018-01-10,34.6,35.05,34.4,34.9,12495.0
2018-01-09,34.05,34.6,34.05,34.6,5636.0
2018-01-08,33.95,34.15,33.95,34.1,11687.0
2018-01-05,34.7,34.7,34.0,34.15,10463.0
2018-01-04,34.4,34.65,34.2,34.3,10347.0
2018-01-03,34.15,34.2,33.95,34.2,8935.0
2018-01-02,34.2,34.45,33.9,34.15,14195.0
2017-12-29,34.45,34.75,34.0,34.1,14030.0
2017-12-28,34.25,34.75,34.25,34.35,10666.0
2017-12-27,33.75,34.45,33.695,34.2,27707.0
2017-12-26,34.45,34.45,33.8,33.8,13063.0
2017-12-22,34.05,34.3,33.65,33.9,9727.0
2017-12-21,34.325,34.55,33.9,34.0,14042.0
2017-12-20,34.8,34.8,33.9,34.05,9654.0
2017-12-19,35.65,35.65,34.15,34.7,18852.0
2017-12-18,35.95,36.45,34.95,35.65,29504.0
2017-12-15,34.05,35.95,34.05,35.9,71058.0
2017-12-14,33.55,34.25,33.55,34.0,24537.0
2017-12-13,33.8,34.9,33.65,33.85,19275.0
2017-12-12,33.7,34.1,33.6,33.85,17078.0
2017-12-11,33.75,34.45,33.5,33.75,22983.0
2017-12-08,33.75,34.15,33.5,33.95,12737.0
2017-12-07,33.6,34.15,33.6,33.75,17633.0
2017-12-06,33.15,34.8279,33.1,33.55,23935.0
2017-12-05,34.4,34.4,33.7,33.7,24823.0
2017-12-04,34.05,34.75,33.9,34.4,12653.0
2017-12-01,34.15,34.2,33.55,33.65,20812.0
2017-11-30,35.22,35.35,34.8,34.85,15276.0
2017-11-29,34.8,35.55,34.8,35.4,10590.0
2017-11-28,34.05,34.8,34.05,34.7,8578.0
2017-11-27,34.0,34.4,33.95,34.05,10822.0
2017-11-24,34.05,34.55,33.9,33.95,4493.0
2017-11-22,34.95,35.5,34.55,34.65,7924.0
2017-11-21,34.5,35.25,34.5,35.0,10687.0
2017-11-20,35.2,35.2,34.2,34.65,6668.0
2017-11-17,34.15,34.7,33.75,34.45,9343.0
2017-11-16,34.6,34.6,34.2,34.4,9193.0
2017-11-15,33.95,34.0,33.65,33.75,9698.0
2017-11-14,34.95,35.15,33.9,34.05,9802.0
2017-11-13,34.0,34.5,33.95,34.15,7257.0
2017-11-10,33.63,34.5,33.63,34.25,7589.0
2017-11-09,34.1,34.35,33.8,34.25,9084.0
2017-11-08,34.2,34.7,34.15,34.4,12867.0
2017-11-07,36.25,36.5,34.3,34.35,19966.0
2017-11-06,37.6,37.6,37.1,37.45,9687.0
2017-11-03,36.6,37.45,36.45,36.85,13169.0
2017-11-02,37.6,37.6,36.6,36.9,7670.0
2017-11-01,37.55,37.9,37.0,37.1,15044.0
2017-10-31,37.2,37.55,36.45,37.1,13331.0
2017-10-30,37.45,37.45,36.65,36.85,12427.0
2017-10-27,37.45,38.05,37.45,37.55,3078.0
2017-10-26,37.0,37.15,36.75,36.9,10768.0
2017-10-25,37.5,37.5,36.9,36.9,9449.0
2017-10-24,37.6,37.75,37.25,37.3,9647.0
2017-10-23,37.85,37.85,37.4,37.5,9694.0
2017-10-20,38.05,38.5,37.7,37.75,15153.0
2017-10-19,37.35,38.05,37.3,37.65,8548.0
2017-10-18,38.0,38.8,37.75,37.95,27108.0
2017-10-17,37.4,37.9,37.4,37.85,10066.0
2017-10-16,37.9,37.9,37.25,37.65,15249.0
2017-10-13,37.6,37.95,37.35,37.6,21383.0
2017-10-12,37.3,37.7,36.65,37.5,15181.0
2017-10-11,38.15,38.15,37.25,37.35,19552.0
2017-10-10,37.5,38.8179,37.35,37.95,20371.0
2017-10-09,37.35,38.35,37.35,37.45,21563.0
2017-10-06,35.95,37.7002,35.9,37.15,31755.0
2017-10-05,37.0,37.0,36.75,36.85,23335.0
2017-10-04,35.9,37.55,35.9,37.4,19161.0
2017-10-03,36.7,36.7,36.1,36.6,11405.0
2017-10-02,35.6,36.8,35.6,36.75,12157.0
2017-09-29,36.35,36.35,35.7,35.7,10796.0
2017-09-28,36.7,37.45,36.1,36.8,19388.0
2017-09-27,35.1,36.85,34.95,36.7,12446.0
2017-09-26,35.4,35.9,35.225,35.75,8486.0
2017-09-25,34.9,35.25,34.9,35.2,10232.0
2017-09-22,34.45,35.25,34.15,34.85,18438.0
2017-09-21,35.45,36.25,34.45,34.5,26365.0
2017-09-20,34.6,35.65,34.15,35.55,13026.0
2017-09-19,35.25,35.8,34.95,35.25,17761.0
2017-09-18,34.75,35.45,34.75,35.15,27101.0
2017-09-15,36.6,36.6,34.45,34.6,69127.0
2017-09-14,36.25,36.8,36.0,36.55,38634.0
2017-09-13,35.05,36.6,35.0,36.5,22246.0
2017-09-12,34.85,35.35,34.85,35.0,52844.0
2017-09-11,34.8,35.025,34.75,35.0,17779.0
2017-09-08,34.4,34.75,34.3,34.4,21705.0
2017-09-07,34.05,34.6,33.95,34.6,26003.0
2017-09-06,33.65,34.35,33.4,34.15,14567.0
2017-09-05,34.45,34.45,33.4,33.6,13847.0
2017-09-01,34.3,34.45,34.0,34.45,14518.0
2017-08-31,33.0,34.4,33.0,34.35,15621.0
2017-08-30,33.75,34.175,32.8,33.2,23842.0
2017-08-29,34.1,34.25,33.5,33.6,12103.0
2017-08-28,34.1,34.35,33.8,34.25,13158.0
2017-08-25,33.85,34.2,33.85,34.05,12015.0
2017-08-24,33.4,33.877,33.35,33.7,9742.0
2017-08-23,32.9,33.35,32.9,33.3,11500.0
2017-08-22,32.65,33.2,32.65,33.15,9044.0
2017-08-21,32.7,33.0,32.65,32.75,8705.0
2017-08-18,32.45,33.0,32.45,32.6,12133.0
2017-08-17,32.7,32.95,32.5,32.75,22176.0
2017-08-16,33.35,33.4,32.8,32.85,7515.0
2017-08-15,32.8,33.5,32.75,33.15,12421.0
2017-08-14,32.7,33.3,32.7,33.2,9969.0
2017-08-11,32.45,32.45,32.295,32.4,13317.0
2017-08-10,32.65,32.7,32.5,32.5,14667.0
2017-08-09,33.0,33.45,32.75,32.75,12629.0
2017-08-08,33.3,33.4,33.1,33.25,7165.0
2017-08-07,33.7,33.7555,33.35,33.35,10822.0
2017-08-04,33.925,33.925,33.75,33.75,5114.0
2017-08-03,32.2,33.05,32.2,32.95,16839.0
2017-08-02,33.6,33.6,32.85,33.2,11874.0
2017-08-01,33.1,33.4,33.1,33.3,4643.0
2017-07-31,32.95,33.6,32.645,33.55,14133.0
2017-07-28,32.55,33.025,32.55,32.75,4823.0
2017-07-27,33.6,33.6,32.4,32.5,9792.0
2017-07-26,33.8,33.8,33.45,33.5,12374.0
2017-07-25,33.8,34.05,33.5,33.6,6056.0
2017-07-24,33.75,33.75,33.55,33.6,5074.0
2017-07-21,33.75,33.9,33.65,33.8,11542.0
2017-07-20,33.45,33.55,33.4,33.5,2773.0
2017-07-19,33.6,33.85,33.3,33.35,12267.0
2017-07-18,33.25,33.7,33.25,33.45,8408.0
2017-07-17,33.676,33.75,33.55,33.7,7742.0
2017-07-14,33.85,33.85,33.85,33.85,1788.0
2017-07-13,33.725,34.05,33.65,33.95,5805.0
2017-07-12,33.65,34.15,33.65,33.95,10685.0
2017-07-11,33.8,33.8,33.2,33.5,14266.0
2017-07-10,33.9,34.0,33.7,33.8,4475.0
2017-07-07,33.699,34.0,33.699,34.0,8690.0
2017-07-06,33.4,34.1,33.3,33.9,13198.0
2017-07-05,34.5,34.5,34.1,34.1,4095.0
2017-07-03,34.6,34.75,34.0,34.6,15320.0
2017-06-30,33.75,34.0,33.7,34.0,5467.0
2017-06-29,34.4,34.4,33.85,34.05,15877.0
2017-06-28,33.0,34.5,33.0,34.4,11946.0
2017-06-27,33.0,33.6,32.75,32.85,13392.0
2017-06-26,32.8,33.4,32.8,33.05,19790.0
2017-06-23,33.6,33.8,32.6,32.6,50354.0
2017-06-22,33.45,33.85,33.45,33.65,7404.0
2017-06-21,34.25,34.55,33.45,33.45,12825.0
2017-06-20,33.95,34.55,33.95,34.4,9219.0
2017-06-19,33.35,34.25,33.35,34.0,14418.0
2017-06-16,34.15,34.5,33.15,33.2,117990.0
2017-06-15,34.5,34.6,34.15,34.35,6879.0
2017-06-14,34.5,34.9,34.5,34.75,20418.0
2017-06-13,34.85,35.1,34.6,34.6,16164.0
2017-06-12,34.25,34.85,34.25,34.8,12300.0
2017-06-09,34.3,34.75,34.05,34.25,17010.0
2017-06-08,34.1,34.6,34.0,34.1,15738.0
2017-06-07,34.3,34.3,33.95,34.1,11824.0
2017-06-06,33.85,34.3,33.8,34.3,11171.0
2017-06-05,34.2,34.35,33.95,33.95,12785.0
2017-06-02,34.2,34.6,34.0,34.1,16788.0
2017-06-01,34.05,34.35,33.9,34.05,10820.0
2017-05-31,33.9,34.1,33.9,33.9,11356.0
2017-05-30,34.2,34.4,33.85,34.05,17733.0
2017-05-26,33.85,34.6,33.85,34.2,12619.0
2017-05-25,34.2,34.65,33.8,33.85,12068.0
2017-05-24,34.2,34.25,34.05,34.15,8384.0
2017-05-23,34.25,34.85,33.85,34.15,14813.0
2017-05-22,34.1,34.35,34.0,34.2,11578.0
2017-05-19,33.95,34.45,33.9,34.05,12688.0
2017-05-18,33.65,34.1,33.65,33.9,13950.0
2017-05-17,34.05,34.05,33.85,33.95,15153.0
2017-05-16,34.7,34.7,34.15,34.5,10008.0
2017-05-15,33.95,34.6,33.85,34.6,7924.0
2017-05-12,33.8,34.245,33.7,33.9,23968.0
2017-05-11,33.55,34.05,33.5,33.75,29036.0
2017-05-10,33.4,33.75,33.35,33.65,18535.0
2017-05-09,33.1,33.9,33.1,33.45,37623.0
2017-05-08,33.15,33.4,32.95,33.1,21149.0
2017-05-05,33.35,33.5,32.925,33.1,24686.0
2017-05-04,33.6,33.65,32.8,33.35,23147.0
2017-05-03,33.75,33.75,33.5,33.55,14075.0
2017-05-02,33.85,34.1,33.85,33.9,14741.0
2017-05-01,33.65,34.05,33.65,33.85,361.0
2017-04-28,33.9,34.05,33.6,33.65,150.0
2017-04-27,34.55,34.55,33.85,33.9,13196.0
2017-04-26,34.9,35.25,34.55,34.55,12295.0
2017-04-25,34.3,34.85,34.2,34.55,14536.0
2017-04-24,34.3,34.35,33.95,34.1,14585.0
2017-04-21,34.45,34.55,33.75,33.85,16449.0
2017-04-20,34.4,34.45,34.0,34.4,20037.0
2017-04-19,33.95,34.45,33.95,34.25,23624.0
2017-04-18,33.65,34.05,33.65,33.9,26730.0
2017-04-17,33.85,34.0,33.55,33.75,30695.0
2017-04-13,34.4,34.4,33.7,33.7,47021.0
2017-04-12,35.25,36.05,34.25,34.25,91100.0
2017-04-11,34.7,35.4,34.7,35.2,25018.0
2017-04-10,34.45,34.8,34.35,34.75,26615.0
2017-04-07,34.65,34.65,34.15,34.4,37311.0
